SKU,Short Description,Long Description,Model,Category Group,Category,Manufacturer,Manufacturer SKU,Image URL,Document Name,Document URL,Unit Of Measure,Buy Cost,Trade Price,MSRP GBP,MSRP USD,MSRP EUR,Discontinued
7853.0,Adam Hall Connectors 7853 - Adapter 6.3 mm Jack stereo female to XLR male,,,,,Adam Hall,4049521014536.0,,,,,,,6.23,,,False
7854.0,Adam Hall Connectors 7854 - Adapter 6.3 mm Jack stereo female to XLR female,,,,,Adam Hall,4049521014550.0,,,,,,,6.25,,,False
7855.0,Adam Hall Connectors 7855 - Adapter 6.3 mm Jack stereo male to XLR male,,,,,Adam Hall,4049521014574.0,,,,,,,6.27,,,False
7856.0,Adam Hall Connectors 7856 - Adapter 6.3 mm Jack stereo male to XLR female,,,,,Adam Hall,4049521014598.0,,,,,,,6.2,,,False
7857.0,Adam Hall Connectors 7857 - Adapter RCA female to XLR male,,,,,Adam Hall,4049521014611.0,,,,,,,5.5,,,False
7858.0,Adam Hall Connectors 7858 - Adapter RCA female to XLR female,,,,,Adam Hall,4049521014635.0,,,,,,,6.42,,,False
7860.0,Adam Hall Connectors 7860 - Adapter XLR female to XLR female,,,,,Adam Hall,4049521014659.0,,,,,,,7.56,,,False
7861.0,Adam Hall Connectors 7861 - Adapter XLR male to XLR male,,,,,Adam Hall,4049521014673.0,,,,,,,3.0,,,False
7863.0,Adam Hall Connectors 7863 - Adapter Standard Speaker Connector chassis 4-pole to XLR female,,,,,Adam Hall,4049521014703.0,,,,,,,5.0,,,False
7864.0,Adam Hall Connectors 7864 - Adapter Speakon compatible 4-pole chassis to XLR male,,,,,Adam Hall,4049521014710.0,,,,,,,8.0,,,False
7865.0,Adam Hall Connectors 7865 - Adapter Standard Speaker Connector 4-pole to XLR female,,,,,Adam Hall,4049521014727.0,,,,,,,8.0,,,False
7866.0,Adam Hall Connectors 7866 - Adapter Standard Speaker Connector 4-pole to XLR male,,,,,Adam Hall,4049521014734.0,,,,,,,5.0,,,False
7867.0,Adam Hall Connectors 7867 - Adapter XLR male to RCA male,,,,,Adam Hall,4049521014741.0,,,,,,,5.5,,,False
7868.0,Adam Hall Connectors 7868 - Adapter XLR female to RCA male,,,,,Adam Hall,4049521014772.0,,,,,,,6.08,,,False
7869.0,Adam Hall Connectors 7869 - Adapter 3-pole XLR female to 5-pole XLR male,,,,,Adam Hall,4049521014802.0,,,,,,,7.03,,,False
7870.0,Adam Hall Connectors 7870 - Adapter 3-pole XLR male to 5-pole XLR female,,,,,Adam Hall,4049521014826.0,,,,,,,7.2,,,False
7871.0,Adam Hall Connectors 7871 - Standard Speaker Connector 4-pole,,,,,Adam Hall,4049521014840.0,,,,,,,2.26,,,False
7872.0,Adam Hall Connectors 7872 - Adapter XLR male to Jack mono male,,,,,Adam Hall,4049521014864.0,,,,,,,5.4,,,False
7873.0,Adam Hall Connectors 7873 - Adapter XLR female to Jack mono male,,,,,Adam Hall,4049521014871.0,,,,,,,6.37,,,False
7874.0,Adam Hall Connectors 7874 - Standard Speaker Connector 4-pole,,,,,Adam Hall,4049521180651.0,,,,,,,2.43,,,False
7875.0,Adam Hall Connectors 7875 - Standard Speaker Connector Chassis 4-pole,,,,,Adam Hall,4049521014888.0,,,,,,,2.8,,,False
7876.0,Adam Hall Connectors 7876 - Standard Speaker Connector chassis 4-pole,,,,,Adam Hall,4049521014895.0,,,,,,,2.8,,,False
7879.0,Adam Hall Connectors 7879 - Adapter 6.3 mm stereo jack female to 6.3 mm stereo jack female with latch lock,,,,,Adam Hall,4049521148163.0,,,,,,,8.9,,,False
7880.0,Adam Hall Connectors 7880 - Adapter Speakon Standard Speaker Connector chassis 4-pole to Standard Speaker Connector chassis 4-pole,,,,,Adam Hall,4049521148170.0,,,,,,,8.3,,,False
7882.0,"Adam Hall Connectors 7882 - Adapter 6.3 mm mono Jack male to 6.3 mm mono Jack male, offset",,,,,Adam Hall,4049521151231.0,,,,,,,4.11,,,False
7883.0,"Adam Hall Connectors 7883 - Adapter 6.3 mm mono Jack male to 6.3 mm mono Jack male, straight",,,,,Adam Hall,4049521151248.0,,,,,,,3.69,,,False
7884.0,Adam Hall Connectors 7884 - Standard Speaker Connector 4-pole,,,,,Adam Hall,4049521165634.0,,,,,,,3.0,,,False
7885.0,Adam Hall Connectors 7885 - XLR plug female 5-Pol black,,,,,Adam Hall,4049521170324.0,,,,,,,2.83,,,False
7886.0,Adam Hall Connectors 7886 - XLR plug male 5-Pol black,,,,,Adam Hall,4049521170331.0,,,,,,,2.8,,,False
7887.0,Adam Hall Connectors 7887 - RJ45 CAT.5e male,,,,,Adam Hall,4049521209130.0,,,,,,,1.86,,,False
7888.0,Adam Hall Connectors 7888 - XLR Cable Connector 3-Pin Male IP65,,,,,Adam Hall,4049521210617.0,,,,,,,4.0,,,False
7889.0,Adam Hall Connectors 7889 - XLR Cable Connector 3-Pole Female IP65,,,,,Adam Hall,4049521210624.0,,,,,,,4.8,,,False
7890.0,Adam Hall Connectors 7890 - XLR Cable Connector 5-Pole Female IP65,,,,,Adam Hall,4049521210648.0,,,,,,,5.9,,,False
7891.0,Adam Hall Connectors 7891 - XLR Cable Connector 5-Pin Male IP65,,,,,Adam Hall,4049521210655.0,,,,,,,5.7,,,False
7892.0,Adam Hall Connectors 7892 - Chassis connector XLR 5-PIN female D-type,,,,,Adam Hall,4049521212819.0,,,,,,,4.1,,,False
7893.0,"Adam Hall Connectors 7893 - XLR Chassis Connector 5-Pin Male, D-Type",,,,,Adam Hall,4049521212826.0,,,,,,,4.1,,,False
7894.0,"Adam Hall Connectors 7894 - 1/4"" Angled Stereo TRS Adapter Male To Female",,,,,Adam Hall,4049521212833.0,,,,,,,3.0,,,False
7895.0,Adam Hall Connectors 7895 - 1/4” Stereo Female to 3.5 mm Stereo Male Adapter,,,,,Adam Hall,4049521217258.0,,,,,,,2.09,,,False
7896.0,"Adam Hall Connectors 7896 - 1/4"" Locking TRS Cable Jack",,,,,Adam Hall,4049521212840.0,,,,,,,2.2,,,False
7897.0,Adam Hall Connectors 7897 - Metal shell for RJ45 Connectors,,,,,Adam Hall,4049521216190.0,,,,,,,2.9,,,False
7898.0,Adam Hall Connectors 7898 - XLR Plug female silver,,,,,Adam Hall,4049521215827.0,,,,,,,2.49,,,False
7899.0,Adam Hall Connectors 7899 - XLR Plug male silver,,,,,Adam Hall,4049521215834.0,,,,,,,2.38,,,False
7900.0,Adam Hall Connectors 7900 - XLR Plug female 5-pin silver,,,,,Adam Hall,4049521216060.0,,,,,,,3.0,,,False
7901.0,Adam Hall Connectors 7901 - XLR Plug male 5-pin silver,,,,,Adam Hall,4049521216077.0,,,,,,,3.0,,,False
7902.0,Adam Hall Connectors 7902 - Standard Speaker Connector 4-pole black / dark grey,,,,,Adam Hall,4049521216145.0,,,,,,,3.5,,,False
7903.0,Adam Hall Connectors 7903 - 6.3 mm Jack Plug stereo female,,,,,Adam Hall,4049521215841.0,,,,,,,2.8,,,False
7904.0,Adam Hall Connectors 7904 - 6.3 mm Jack Plug mono gold,,,,,Adam Hall,4049521215889.0,,,,,,,1.92,,,False
7905.0,Adam Hall Connectors 7905 - 6.3 mm Jack Plug stereo gold,,,,,Adam Hall,4049521215896.0,,,,,,,2.0,,,False
7906.0,"Adam Hall Connectors 7906 - XLR Cable Connector 3-Pin male, pair red/black",,,,,Adam Hall,4049521215940.0,,,,,,,3.33,,,False
7907.0,"Adam Hall Connectors 7907 - XLR Cable Connector 3-Pin female, pair red/black",,,,,Adam Hall,4049521215957.0,,,,,,,3.35,,,False
7908.0,Adam Hall Connectors 7908 - Angled 6.3 mm Jack Plug stereo flat,,,,,Adam Hall,4049521215933.0,,,,,,,3.0,,,False
7909.0,Adam Hall Connectors 7909 - XLR Plug male 3-pin angled,,,,,Adam Hall,4049521215964.0,,,,,,,3.5,,,False
7910.0,Adam Hall Connectors 7910 - XLR Plug female 3-pin angled,,,,,Adam Hall,4049521216107.0,,,,,,,3.5,,,False
7911.0,Adam Hall Connectors 7911 - XLR Plug female 7-pin silver,,,,,Adam Hall,4049521216084.0,,,,,,,2.92,,,False
7912.0,Adam Hall Connectors 7912 - XLR Plug male 7-pin silver,,,,,Adam Hall,4049521216091.0,,,,,,,2.88,,,False
7913.0,Adam Hall Connectors 7913 - XLR Plug female 3-pin silver,,,,,Adam Hall,4049521216114.0,,,,,,,2.38,,,False
7914.0,Adam Hall Connectors 7914 - XLR Plug male 3-pin silver,,,,,Adam Hall,4049521216121.0,,,,,,,3.0,,,False
7915.0,Adam Hall Connectors 7915 - Chassis Connector XLR male D-type IP65,,,,,Adam Hall,4049521216800.0,,,,,,,4.9,,,False
7916.0,Adam Hall Connectors 7916 - Chassis Connector XLR female D-type IP65,,,,,Adam Hall,4049521216817.0,,,,,,,6.3,,,False
7917.0,Adam Hall Connectors 7917 - Chassis Connector XLR male D-type IP65,,,,,Adam Hall,4049521216824.0,,,,,,,4.42,,,False
7918.0,Adam Hall Connectors 7918 - Chassis Connector XLR female D Type IP65,,,,,Adam Hall,4049521216831.0,,,,,,,5.49,,,False
7919.0,Adam Hall Connectors 7919 - Mini XLR Cable Connector 3-Pin female,,,,,Adam Hall,4049521217432.0,,,,,,,3.6,,,False
7921.0,"Adam Hall Connectors 7921 - Chassis Connector, Power-In, blue",,,,,Adam Hall,4049521216381.0,,,,,,,2.0,,,False
7921V2,"Adam Hall Connectors 7921V2 - Chassis Connector, Power-In, Blue",,,,,Adam Hall,4049521475412.0,,,,,,,2.52,,,False
7922.0,"Adam Hall Connectors 7922 - Chassis Connector, Power-Out, grey",,,,,Adam Hall,4049521216398.0,,,,,,,2.47,,,False
7922V2,"Adam Hall Connectors 7922V2 - Chassis Connector, Power-Out, Grey",,,,,Adam Hall,4049521475436.0,,,,,,,2.52,,,False
7923.0,"Adam Hall Connectors 7923 - Lockable Cable Connector, Power-In, Screw Terminals, blue",,,,,Adam Hall,4049521216404.0,,,,,,,3.5,,,False
7923V2,"Adam Hall Connectors 7923V2 - Lockable Cable Connector, Power-In, Screw Terminals, Blue",,,,,Adam Hall,4049521475467.0,,,,,,,2.54,,,False
7924.0,"Adam Hall Connectors 7924 - Lockable Cable Connector, Power-Out, Screw Terminals, blue/grey",,,,,Adam Hall,4049521216411.0,,,,,,,3.5,,,False
7924V2,"Adam Hall Connectors 7924V2 - Lockable Cable Connector, Power-Out, Screw Terminals, Blue/Grey",,,,,Adam Hall,4049521475498.0,,,,,,,2.54,,,False
7925.0,Adam Hall Connectors 7925 - Locking female waterproof 16 A true mains connector,,,,,Adam Hall,4049521216725.0,,,,,,,8.79,,,False
7926.0,Adam Hall Connectors 7926 - Locking male waterproof 16 A true mains connector,,,,,Adam Hall,4049521216732.0,,,,,,,8.79,,,False
7927.0,Adam Hall Connectors 7927 - Power-In Locking 16 A true mains chassis connector,,,,,Adam Hall,4049521216749.0,,,,,,,4.97,,,False
7928.0,Adam Hall Connectors 7928 - Power-Out device connector for a power capacity of up to 16 A,,,,,Adam Hall,4049521216756.0,,,,,,,5.46,,,False
7929.0,Adam Hall Connectors 7929 - Rubber sealing cover for inlet 7927,,,,,Adam Hall,4049521216763.0,,,,,,,0.9,,,False
7930.0,Adam Hall Connectors 7930 - Rubber sealing cover for outlet 7928,,,,,Adam Hall,4049521216770.0,,,,,,,0.9,,,False
7931.0,"Adam Hall Connectors 7931 - 3-PIN XLR female Connector, white",,,,,Adam Hall,4049521226557.0,,,,,,,2.9,,,False
7932.0,"Adam Hall Connectors 7932 - 3-PIN XLR male Connector, white",,,,,Adam Hall,4049521226571.0,,,,,,,2.9,,,False
8101KA0050,"Adam Hall Cables 8101KA0050 - Power Cord 3 x 0.75 mm², 0.5 m",,,,,Adam Hall,4049521161940.0,,,,,,,2.66,,,False
8101KA0100,"Adam Hall Cables 8101KA0100 - Power Cord 3 x 0.75 mm², 1 m",,,,,Adam Hall,4049521161957.0,,,,,,,3.16,,,False
8101KA0150,Adam Hall Cables 8101KA0150 - Power Cord CEE 7/7 - C13 1.5 m,,,,,Adam Hall,4049521407109.0,,,,,,,2.9,,,False
8101KA0200,"Adam Hall Cables 8101KA0200 - Power Cord 3 x 0.75 mm², 2 m",,,,,Adam Hall,4049521165382.0,,,,,,,4.02,,,False
8101KA0300,"Adam Hall Cables 8101KA0300 - Power Cord 3 x 0.75 mm², 3 m",,,,,Adam Hall,4049521161964.0,,,,,,,5.47,,,False
8101KA0500,"Adam Hall Cables 8101KA0500 - Power Cord 3 x 0.75 mm², 5 m",,,,,Adam Hall,4049521161971.0,,,,,,,7.35,,,False
8101KB0050,"Adam Hall Cables 8101KB0050 - Power Cord 3 x 1.5 mm², 0.5 m",,,,,Adam Hall,4049521402142.0,,,,,,,3.66,,,False
8101KB0100,"Adam Hall Cables 8101KB0100 - Power Cord 3 x 1.5 mm², 1 m",,,,,Adam Hall,4049521402159.0,,,,,,,4.8,,,False
8101KB0150,Adam Hall Cables 8101KB0150 - Power Cord CEE 7/7 - C13 1.5 m,,,,,Adam Hall,4049521402166.0,,,,,,,4.59,,,False
8101KB0150GB,"Adam Hall Cables 8101KB0150GB - Power Cord BS1363/A - C13 1,0 mm² 1,5 m, UK",,,,,Adam Hall,4049521234408.0,,,,,,,7.27,,,False
8101KB0200,"Adam Hall Cables 8101KB0200 - Power Cord 3 x 1.5 mm², 2 m",,,,,Adam Hall,4049521402173.0,,,,,,,6.85,,,False
8101KB0200GB,"Adam Hall Cables 8101KB0200GB - Power Cord BS1363/A - C13, 2 m - UK",,,,,Adam Hall,4049521165399.0,,,,,,,7.03,,,False
8101KB0300,"Adam Hall Cables 8101KB0300 - Power Cord 3 x 1.5 mm², 3 m",,,,,Adam Hall,4049521402203.0,,,,,,,9.2,,,False
8101KB0300GB,"Adam Hall Cables 8101KB0300GB - Power Cord BS1363/A - C13, 3 m - UK",,,,,Adam Hall,4049521165405.0,,,,,,,8.17,,,False
8101KB0500,"Adam Hall Cables 8101KB0500 - Power Cord 3 x 1.5 mm², 5 m",,,,,Adam Hall,4049521402210.0,,,,,,,13.74,,,False
8101KB1000,"Adam Hall Cables 8101KB1000 - Power Cord 3 x 1.5 mm², 10 m",,,,,Adam Hall,4049521161988.0,,,,,,,23.03,,,False
8101KC0050,"Adam Hall Cables 8101KC0050 - IEC Extension Cable 3 x 0.75 mm², 0.5 m",,,,,Adam Hall,4049521161841.0,,,,,,,2.02,,,False
8101KC0100,"Adam Hall Cables 8101KC0100 - IEC Extension Cable 3 x 0.75 mm², 1 m",,,,,Adam Hall,4049521161858.0,,,,,,,3.0,,,False
8101KC0200,"Adam Hall Cables 8101KC0200 - IEC Extension Cable 3 x 0.75 mm², 2 m",,,,,Adam Hall,4049521382895.0,,,,,,,3.95,,,False
8101KC0300,"Adam Hall Cables 8101KC0300 - IEC Extension Cable 3 x 0.75 mm², 3 m",,,,,Adam Hall,4049521161865.0,,,,,,,4.59,,,False
8101KC0500,"Adam Hall Cables 8101KC0500 - IEC Extension Cable 3 x 0.75 mm², 5 m",,,,,Adam Hall,4049521161872.0,,,,,,,6.8,,,False
8101KD0050,Adam Hall Cables 8101KD0050 - IEC Extension Cable 3 x 1.0 mm²  0.5 m,,,,,Adam Hall,4049521382918.0,,,,,,,1.78,,,False
8101KD0100,Adam Hall Cables 8101KD0100 - Extension Cable C13 - C14 1 m,,,,,Adam Hall,4049521161889.0,,,,,,,1.5,,,False
8101KD0200,Adam Hall Cables 8101KD0200 - IEC Extension Cable 3 x 1.0 mm²  2 m,,,,,Adam Hall,4049521382932.0,,,,,,,3.49,,,False
8101KD0300,Adam Hall Cables 8101KD0300 - Extension Cable C13 - C14 3 m,,,,,Adam Hall,4049521161896.0,,,,,,,4.78,,,False
8101KD0500,Adam Hall Cables 8101KD0500 - Extension Cable C13 - C14 5 m,,,,,Adam Hall,4049521161902.0,,,,,,,7.13,,,False
8101KE0050,"Adam Hall Cables 8101KE0050 - IEC Extension Cable 3 x 1.5 mm², 0.5 m",,,,,Adam Hall,4049521382826.0,,,,,,,2.69,,,False
8101KE0100,"Adam Hall Cables 8101KE0100 - IEC Extension Cable 3 x 1.5 mm², 1 m",,,,,Adam Hall,4049521382789.0,,,,,,,3.83,,,False
8101KE0200,"Adam Hall Cables 8101KE0200 - IEC Extension Cable 3 x 1.5 mm², 2 m",,,,,Adam Hall,4049521382796.0,,,,,,,5.99,,,False
8101KE0300,"Adam Hall Cables 8101KE0300 - IEC Extension Cable 3 x 1.5 mm², 3 m",,,,,Adam Hall,4049521382802.0,,,,,,,7.87,,,False
8101KE0500,"Adam Hall Cables 8101KE0500 - IEC Extension Cable 3 x 1.5 mm², 5 m",,,,,Adam Hall,4049521382819.0,,,,,,,12.3,,,False
8101KE1000,"Adam Hall Cables 8101KE1000 - IEC Extension Cable 3 x 1.5 mm², 10 m",,,,,Adam Hall,4049521161919.0,,,,,,,19.82,,,False
8101KF0150,Adam Hall Cables 8101KF0150 - Extension Cable CEE 7/7 IP44 - CEE 7 IP44 1.5 m,,,,,Adam Hall,4049521191619.0,,,,,,,4.8,,,False
8101KF0150PCON,"Adam Hall Cables 8101KF0150PCON - 1.5m Rubber Jacketed Extension Power Cord CEE7/7 socket to PowerCon female, 3 x 1.5 mm²",,,,,Adam Hall,4049521338922.0,,,,,,,24.64,,,False
8101KF0150PCONX,"Adam Hall Cables 8101KF0150PCONX - 5 ft. Rubber Jacketed Extension Power Cord CEE7/7 socket to Power Twist female, 3 x 1.5 mm²",,,,,Adam Hall,4049521306723.0,,,,,,,9.05,,,False
8101KF0150TCON,Adam Hall Cables 8101KF0150TCON - Extension Cable CEE 7/7 Socket to Neutrik ® powerCON TRUE1 TOP 3 x 1.5 mm² 1.5 m,,,,,Adam Hall,4049521411403.0,,,,,,,26.2,,,False
8101KF0150TCONX,"Adam Hall Cables 8101KF0150TCONX - 5 ft. Rubber Jacketed Extension Power Cord CEE7/7 socket to Power Twist male IP65, 3 x 1.5 mm²",,,,,Adam Hall,4049521306709.0,,,,,,,20.74,,,False
8101KF0300,Adam Hall Cables 8101KF0300 - Extension Cable CEE 7/7 IP44 - CEE 7 IP44 3 m,,,,,Adam Hall,4049521161995.0,,,,,,,10.03,,,False
8101KF0500,Adam Hall Cables 8101KF0500 - Extension Cable CEE 7/7 IP44 - CEE 7 IP44 5 m,,,,,Adam Hall,4049521162008.0,,,,,,,14.04,,,False
8101KF1000,Adam Hall Cables 8101KF1000 - Extension Cable CEE 7/7 IP44 - CEE 7 IP44 10 m,,,,,Adam Hall,4049521162015.0,,,,,,,25.97,,,False
8101KF1500,Adam Hall Cables 8101KF1500 - Extension Cable CEE 7/7 IP44 - CEE 7 IP44 15 m,,,,,Adam Hall,4049521162022.0,,,,,,,31.15,,,False
8101KF2000,Adam Hall Cables 8101KF2000 - Extension Cable CEE 7/7 IP44 - CEE 7 IP44 20 m,,,,,Adam Hall,4049521162039.0,,,,,,,41.85,,,False
8101KG0300,Adam Hall Cables 8101KG0300 - Extension Cable CEE 7/7 IP44 - CEE 7 IP44 3 m,,,,,Adam Hall,4049521162046.0,,,,,,,15.83,,,False
8101KG0500,Adam Hall Cables 8101KG0500 - Extension Cable CEE 7/7 IP44 - CEE 7 IP44 5 m,,,,,Adam Hall,4049521162053.0,,,,,,,22.95,,,False
8101KG1000,Adam Hall Cables 8101KG1000 - Extension Cable CEE 7/7 IP44 - CEE 7 IP44 10 m,,,,,Adam Hall,4049521162060.0,,,,,,,42.51,,,False
8101KG1500,Adam Hall Cables 8101KG1500 - Extension Cable CEE 7/7 IP44 - CEE 7 IP44 15 m,,,,,Adam Hall,4049521162077.0,,,,,,,60.3,,,False
8101KG2000,Adam Hall Cables 8101KG2000 - Extension Cable CEE 7/7 IP44 - CEE 7 IP44 20 m,,,,,Adam Hall,4049521162084.0,,,,,,,79.2,,,False
8101KH0050,Adam Hall Cables 8101KH0050 - Power Cord CEE 7/7 - C13 0.5 m,,,,,Adam Hall,4049521402302.0,,,,,,,2.5,,,False
8101KH0100,Adam Hall Cables 8101KH0100 - Power Cord CEE 7/7 - C13 1 m,,,,,Adam Hall,4049521402319.0,,,,,,,2.99,,,False
8101KH0150,Adam Hall Cables 8101KH0150 - Power Cord CEE 7/7 - C13 1.5 m,,,,,Adam Hall,4049521402326.0,,,,,,,2.18,,,False
8101KH0200,Adam Hall Cables 8101KH0200 - Power Cord CEE 7/7 - C13 2 m,,,,,Adam Hall,4049521402333.0,,,,,,,4.1,,,False
8101KH0300,Adam Hall Cables 8101KH0300 - Power Cord CEE 7/7 - C13 3 m,,,,,Adam Hall,4049521402340.0,,,,,,,5.46,,,False
8101KH0500,Adam Hall Cables 8101KH0500 - Power Cord CEE 7/7 - C13 5 m,,,,,Adam Hall,4049521402357.0,,,,,,,8.17,,,False
8101KI0050,Adam Hall Cables 8101KI0050 - Power Adapter Cable  CEE 7 IP44 - C14 0.5 m,,,,,Adam Hall,4049521161926.0,,,,,,,4.52,,,False
8101KI0100,Adam Hall Cables 8101KI0100 - Power Adapter Cable CEE 7 IP44 - C14 1 m,,,,,Adam Hall,4049521161933.0,,,,,,,4.3,,,False
8101KP0135GB,"Adam Hall Cables 8101KP0135GB - Power Cord BS1363/A (UK) - Powercon NAC3FCA 1,35 m",,,,,Adam Hall,4049521191701.0,,,,,,,15.5,,,False
8101P,Adam Hall Connectors 8101P - IECC Power Plug C13 female,,,,,Adam Hall,4049521014956.0,,,,,,,4.07,,,False
8101PCON0150,Adam Hall Cables 8101PCON0150 - Power Cable | Neutrik powerCON® to CEE 7/7 with Titanex® line | 1.5 m,,,,,Adam Hall,4049521411434.0,,,,,,,25.62,,,False
8101PCON0150CH,Adam Hall Cables 8101PCON0150CH - Power Cable | Neutrik powerCON® x SEV M12 | 1.5 m,,,,,Adam Hall,4049521776670.0,,,,,,,32.7,,,False
8101PCON0150GB,Adam Hall Cables 8101PCON0150GB - Power Cable | Neutrik powerCON® to BS1363/A | 1.5 m,,,,,Adam Hall,4049521224911.0,,,,,,,34.13,,,False
8101PCON0150X,Adam Hall Cables 8101PCON0150X - Power Cable | Adam Hall® K4CPFIN x CEE 7/7 | 1.5 m,,,,,Adam Hall,4049521235443.0,,,,,,,11.7,,,False
8101PCON0150XGB,Adam Hall Cables 8101PCON0150XGB - Power Cable | Adam Hall® K4CPFIN x BS1363/A | 1.5 m,,,,,Adam Hall,4049521234439.0,,,,,,,11.0,,,False
8101PCON0300,Adam Hall Cables 8101PCON0300 - Power Cable | Neutrik powerCON® to CEE 7/7 with Titanex® line | 3 m,,,,,Adam Hall,4049521209345.0,,,,,,,28.52,,,False
8101PCON0300GB,Adam Hall Cables 8101PCON0300GB - Power Cable Neutrik powerCON® to GB plug | 3 m,,,,,Adam Hall,4049521230066.0,,,,,,,31.66,,,False
8101PCON0300X,Adam Hall Cables 8101PCON0300X - Power Cable | Adam Hall® K4CPFIN x CEE 7/7 | 3 m,,,,,Adam Hall,4049521308352.0,,,,,,,15.47,,,False
8101PCON0300XGB,Adam Hall Cables 8101PCON0300XGB - Power Cable | Adam Hall® K4CPFIN x BS1363/A | 3 m,,,,,Adam Hall,4049521480645.0,,,,,,,15.9,,,False
8101PCON0500,Adam Hall Cables 8101PCON0500 - Power Cable | Neutrik powerCON® x CEE 7/7 with Titanex® line | 5 m,,,,,Adam Hall,4049521308338.0,,,,,,,33.11,,,False
8101PCON0500X,Adam Hall Cables 8101PCON0500X - Power Cable| Adam Hall® K4CPFIN x CEE 7/7 | 5 m,,,,,Adam Hall,4049521308369.0,,,,,,,18.46,,,False
8101PCONL0050X,Adam Hall Cables 8101PCONL0050X - Power Link Cable | Adam Hall® K4CPFIN x K4CPFOUT | 0.5 m,,,,,Adam Hall,4049521216909.0,,,,,,,10.86,,,False
8101PCONL0150,Adam Hall Cables 8101PCONL0150 - Power Link Cable | Neutrik powerCON® with Titanex® line | 1.5 m,,,,,Adam Hall,4049521209338.0,,,,,,,34.48,,,False
8101PCONL0150X,Adam Hall Cables 8101PCONL0150X - Power Link Cable | Adam Hall® K4CPFIN x K4CPFOUT | 1.5 m,,,,,Adam Hall,4049521216862.0,,,,,,,15.75,,,False
8101PCONL0300,Adam Hall Cables 8101PCONL0300 - Power Link Cable | Neutrik powerCON® with Titanex® line | 3 m,,,,,Adam Hall,4049521384707.0,,,,,,,38.47,,,False
8101PCONL0300X,Adam Hall Cables 8101PCONL0300X - Power Link Cable | Adam Hall® K4CPFIN x K4CPFOUT | 3 m,,,,,Adam Hall,4049521216879.0,,,,,,,20.41,,,False
8101PCONL0500,Adam Hall Cables 8101PCONL0500 - Power Link Cable | Neutrik powerCON® with Titanex® line | 5 m,,,,,Adam Hall,4049521209352.0,,,,,,,43.87,,,False
8101PCONL0500X,Adam Hall Cables 8101PCONL0500X - Power Link Cable | Adam Hall® K4CPFIN x K4CPFOUT | 5 m,,,,,Adam Hall,4049521216886.0,,,,,,,27.76,,,False
8101PCONL1000,Adam Hall Cables 8101PCONL1000 - Power Link Cable | Neutrik powerCON® with Titanex® line | 10 m,,,,,Adam Hall,4049521209369.0,,,,,,,54.97,,,False
8101PCONL1000X,Adam Hall Cables 8101PCONL1000X - Power Link Cable | Adam Hall® K4CPFIN x K4CPFOUT | 10 m,,,,,Adam Hall,4049521216893.0,,,,,,,42.4,,,False
8101PSAX0500,Adam Hall Cables 8101PSAX0500 - Hybrid Cable | Power & Audio | Cold-Device-Line & XLR | 5 m,,,,,Adam Hall,4049521218781.0,,,,,,,34.91,,,False
8101PSAX1000,Adam Hall Cables 8101PSAX1000 - Hybrid Cable | Power & Audio | Cold-Device-Line & XLR | 10 m,,,,,Adam Hall,4049521218798.0,,,,,,,63.05,,,False
8101PSAX1500,Adam Hall Cables 8101PSAX1500 - Hybrid Cable power- & audio mains connector & 3-pole XLR | 15m,,,,,Adam Hall,4049521231179.0,,,,,,,90.17,,,False
8101PSAX2000,Adam Hall Cables 8101PSAX2000 - Hybrid Cable power- & audio mains connector & 3-pole XLR | 20m,,,,,Adam Hall,4049521218811.0,,,,,,,116.73,,,False
8101PSDP0150N,Adam Hall Cables 8101PSDP0150N - Hybrid Cable | Power & DMX | Neutrik® XLR 3-pole x TRUE1® | 1.5 m,,,,,Adam Hall,4049521338816.0,,,,,,,80.44,,,False
8101PSDP0300N,Adam Hall Cables 8101PSDP0300N - Hybrid Cable | Power & DMX | Neutrik® XLR 3-pole x TRUE1® | 3 m,,,,,Adam Hall,4049521338823.0,,,,,,,85.27,,,False
8101PSDP0500N,Adam Hall Cables 8101PSDP0500N - Hybrid Cable | Power & DMX | Neutrik® XLR 3-pole x TRUE1® | 5 m,,,,,Adam Hall,4049521338830.0,,,,,,,92.5,,,False
8101PSDP1000N,Adam Hall Cables 8101PSDP1000N - Hybrid Cable | Power & DMX | Neutrik® XLR 3-pole x TRUE1® | 10 m,,,,,Adam Hall,4049521338724.0,,,,,,,117.5,,,False
8101PSDP50150N,Adam Hall Cables 8101PSDP50150N - Hybrid Cable | Power &  DMX | Neutrik® XLR 5-pole x TRUE1® | 1.5 m,,,,,Adam Hall,4049521546433.0,,,,,,,95.3,,,False
8101PSDP50150NIP65,Adam Hall Cables 8101PSDP50150NIP65 - Hybrid Cable | Power &  DMX | Neutrik® XLR 5-pole IP65 x TRUE1® | 1.5 m,,,,,Adam Hall,4049521660412.0,,,,,,,103.3,,,False
8101PSDP50300N,Adam Hall Cables 8101PSDP50300N - Hybrid Cable | Power &  DMX | Neutrik® XLR 5-pole x TRUE1® | 3 m,,,,,Adam Hall,4049521546457.0,,,,,,,104.06,,,False
8101PSDP50300NIP65,Adam Hall Cables 8101PSDP50300NIP65 - Hybrid Cable | Poer & DMX | Neutrik® XLR 5-pole IP65 x TRUE1® | 3 m,,,,,Adam Hall,4049521660429.0,,,,,,,111.24,,,False
